season,date,tournament,rank,player,putts_per_round,total_putts,total_rounds
2017,2017-06-18,U.S. Open,5,Marc Leishman,28.0,112,4
2017,2017-06-18,U.S. Open,5,Patrick Reed,28.0,112,4
2017,2017-06-18,U.S. Open,9,Xander Schauffele,28.25,113,4
2017,2017-06-18,U.S. Open,10,Kevin Na,28.5,114,4
2017,2017-06-18,U.S. Open,11,Thomas Aiken,28.75,115,4
2017,2017-06-18,U.S. Open,11,Steve Stricker,28.75,115,4
2017,2017-06-18,U.S. Open,13,Talor Gooch,29.0,116,4
2017,2017-06-18,U.S. Open,13,Brian Harman,29.0,116,4
2017,2017-06-18,U.S. Open,13,Charley Hoffman,29.0,116,4
2017,2017-06-18,U.S. Open,13,J.B. Holmes,29.0,116,4
2017,2017-06-18,U.S. Open,13,Matt Kuchar,29.0,116,4
2017,2017-06-18,U.S. Open,13,David Lingmerth,29.0,116,4
2017,2017-06-18,U.S. Open,19,Paul Casey,29.25,117,4
2017,2017-06-18,U.S. Open,19,Kevin Chappell,29.25,117,4
2017,2017-06-18,U.S. Open,19,Jim Furyk,29.25,117,4
2017,2017-06-18,U.S. Open,19,Sergio Garcia,29.25,117,4
2017,2017-06-18,U.S. Open,19,Zach Johnson,29.25,117,4
2017,2017-06-18,U.S. Open,19,Satoshi Kodaira,29.25,117,4
2017,2017-06-18,U.S. Open,19,Louis Oosthuizen,29.25,117,4
2017,2017-06-18,U.S. Open,19,Michael Putnam,29.25,117,4
2017,2017-06-18,U.S. Open,19,Jonathan Randolph,29.25,117,4
2017,2017-06-18,U.S. Open,28,Rafa Cabrera Bello,29.5,118,4
2017,2017-06-18,U.S. Open,28,Ernie Els,29.5,118,4
2017,2017-06-18,U.S. Open,28,Matt Fitzpatrick,29.5,118,4
2017,2017-06-18,U.S. Open,28,Martin Kaymer,29.5,118,4
2017,2017-06-18,U.S. Open,28,Jason Kokrak,29.5,118,4
2017,2017-06-18,U.S. Open,28,Jordan Niebrugge,29.5,118,4
2017,2017-06-18,U.S. Open,34,Andrew Johnston,29.75,119,4
2017,2017-06-18,U.S. Open,34,Si Woo Kim,29.75,119,4
2017,2017-06-18,U.S. Open,36,Harris English,30.0,120,4
2017,2017-06-18,U.S. Open,36,Stephan Jaeger,30.0,120,4
2017,2017-06-18,U.S. Open,36,Tyler Light,30.0,120,4
2017,2017-06-18,U.S. Open,36,Jamie Lovemark,30.0,120,4
2017,2017-06-18,U.S. Open,36,Jack Maguire,30.0,120,4
2017,2017-06-18,U.S. Open,36,Brandt Snedeker,30.0,120,4
2017,2017-06-18,U.S. Open,42,Chez Reavie,30.25,121,4
2017,2017-06-18,U.S. Open,42,Scottie Scheffler,30.25,121,4
2017,2017-06-18,U.S. Open,44,Keegan Bradley,30.5,122,4
2017,2017-06-18,U.S. Open,44,Bill Haas,30.5,122,4
2017,2017-06-18,U.S. Open,44,Martin Laird,30.5,122,4
2017,2017-06-18,U.S. Open,44,Shane Lowry,30.5,122,4
2017,2017-06-18,U.S. Open,44,Eddie Pepperell,30.5,122,4
2017,2017-06-18,U.S. Open,44,Webb Simpson,30.5,122,4
2017,2017-06-18,U.S. Open,44,Jordan Spieth,30.5,122,4
2017,2017-06-18,U.S. Open,51,Brooks Koepka,30.75,123,4
2017,2017-06-18,U.S. Open,51,Bernd Wiesberger,30.75,123,4
2017,2017-06-18,U.S. Open,53,Cameron Champ,31.0,124,4
2017,2017-06-18,U.S. Open,53,Russell Henley,31.0,124,4
2017,2017-06-18,U.S. Open,53,Whee Kim,31.0,124,4
2017,2017-06-18,U.S. Open,53,William McGirt,31.0,124,4
2017,2017-06-18,U.S. Open,53,Trey Mullinax,31.0,124,4
2017,2017-06-18,U.S. Open,58,Ryan Brehm,31.25,125,4
2017,2017-06-18,U.S. Open,58,Stewart Cink,31.25,125,4
2017,2017-06-18,U.S. Open,58,Kevin Kisner,31.25,125,4
2017,2017-06-18,U.S. Open,58,Yusaku Miyazato,31.25,125,4
2017,2017-06-18,U.S. Open,62,Branden Grace,31.5,126,4
2017,2017-06-18,U.S. Open,63,Adam Hadwin,31.75,127,4
2017,2017-06-18,U.S. Open,64,Kevin Dougherty,32.0,128,4
2017,2017-06-18,U.S. Open,65,Lee Westwood,32.5,130,4
2017,2017-06-18,U.S. Open,65,Gary Woodland,32.5,130,4
2017,2017-06-18,U.S. Open,67,Daniel Summerhays,32.75,131,4
2017,2017-06-18,U.S. Open,68,Haotong Li,33.75,135,4
2017,2017-06-25,Travelers Championship,1,Charley Hoffman,26.5,106,4
2017,2017-06-25,Travelers Championship,2,Matt Every,26.75,107,4
2017,2017-06-25,Travelers Championship,3,Greg Chalmers,27.0,108,4
2017,2017-06-25,Travelers Championship,4,Padraig Harrington,27.25,109,4
2017,2017-06-25,Travelers Championship,4,Bryce Molder,27.25,109,4
2017,2017-06-25,Travelers Championship,4,Jordan Spieth,27.25,109,4
2017,2017-06-25,Travelers Championship,7,Paul Casey,27.75,111,4
2017,2017-06-25,Travelers Championship,7,Anirban Lahiri,27.75,111,4
2017,2017-06-25,Travelers Championship,7,Grayson Murray,27.75,111,4
2017,2017-06-25,Travelers Championship,10,Jonas Blixt,28.0,112,4
2017,2017-06-25,Travelers Championship,10,Troy Merritt,28.0,112,4
2017,2017-06-25,Travelers Championship,12,Ricky Barnes,28.25,113,4
2017,2017-06-25,Travelers Championship,12,David Lingmerth,28.25,113,4
2017,2017-06-25,Travelers Championship,12,Xander Schauffele,28.25,113,4
2017,2017-06-25,Travelers Championship,15,Fabián Gómez,28.5,114,4
2017,2017-06-25,Travelers Championship,15,Brian Harman,28.5,114,4
2017,2017-06-25,Travelers Championship,15,Mackenzie Hughes,28.5,114,4
2017,2017-06-25,Travelers Championship,15,Chase Seiffert,28.5,114,4
2017,2017-06-25,Travelers Championship,15,Webb Simpson,28.5,114,4
2017,2017-06-25,Travelers Championship,15,Brandt Snedeker,28.5,114,4
2017,2017-06-25,Travelers Championship,15,Brendan Steele,28.5,114,4
2017,2017-06-25,Travelers Championship,22,Wesley Bryan,28.75,115,4
2017,2017-06-25,Travelers Championship,22,Tony Finau,28.75,115,4
2017,2017-06-25,Travelers Championship,22,Tom Hoge,28.75,115,4
2017,2017-06-25,Travelers Championship,22,Patrick Rodgers,28.75,115,4
2017,2017-06-25,Travelers Championship,22,Kevin Streelman,28.75,115,4
2017,2017-06-25,Travelers Championship,22,Hudson Swafford,28.75,115,4
2017,2017-06-25,Travelers Championship,28,Byeong Hun An,29.0,116,4
2017,2017-06-25,Travelers Championship,28,Morgan Hoffmann,29.0,116,4
2017,2017-06-25,Travelers Championship,28,Danny Lee,29.0,116,4
2017,2017-06-25,Travelers Championship,28,Hunter Mahan,29.0,116,4
2017,2017-06-25,Travelers Championship,28,Patrick Reed,29.0,116,4
2017,2017-06-25,Travelers Championship,28,Robert Streb,29.0,116,4
2017,2017-06-25,Travelers Championship,28,Johnson Wagner,29.0,116,4
2017,2017-06-25,Travelers Championship,28,Tim Wilkinson,29.0,116,4
2017,2017-06-25,Travelers Championship,36,Ryan Brehm,29.25,117,4
2017,2017-06-25,Travelers Championship,36,Joel Dahmen,29.25,117,4
2017,2017-06-25,Travelers Championship,36,Beau Hossler,29.25,117,4
2017,2017-06-25,Travelers Championship,36,Mark Hubbard,29.25,117,4
2017,2017-06-25,Travelers Championship,36,Smylie Kaufman,29.25,117,4
2017,2017-06-25,Travelers Championship,36,Michael Kim,29.25,117,4
2017,2017-06-25,Travelers Championship,42,Daniel Berger,29.5,118,4
2017,2017-06-25,Travelers Championship,42,Graham DeLaet,29.5,118,4
2017,2017-06-25,Travelers Championship,42,Adam Hadwin,29.5,118,4
2017,2017-06-25,Travelers Championship,42,David Hearn,29.5,118,4
2017,2017-06-25,Travelers Championship,42,Patton Kizzire,29.5,118,4
2017,2017-06-25,Travelers Championship,42,C.T. Pan,29.5,118,4
2017,2017-06-25,Travelers Championship,42,Chez Reavie,29.5,118,4
2017,2017-06-25,Travelers Championship,42,Kyle Stanley,29.5,118,4
2017,2017-06-25,Travelers Championship,50,Bryson DeChambeau,29.75,119,4
2017,2017-06-25,Travelers Championship,50,Brad Fritsch,29.75,119,4
2017,2017-06-25,Travelers Championship,50,Retief Goosen,29.75,119,4
2017,2017-06-25,Travelers Championship,50,Will MacKenzie,29.75,119,4
2017,2017-06-25,Travelers Championship,50,Kevin Na,29.75,119,4
2017,2017-06-25,Travelers Championship,50,Geoff Ogilvy,29.75,119,4
2017,2017-06-25,Travelers Championship,50,Vaughn Taylor,29.75,119,4
2017,2017-06-25,Travelers Championship,57,Bud Cauley,30.0,120,4
2017,2017-06-25,Travelers Championship,57,Jim Furyk,30.0,120,4
2017,2017-06-25,Travelers Championship,57,Rick Lamb,30.0,120,4
2017,2017-06-25,Travelers Championship,57,Brett Stegmaier,30.0,120,4
2017,2017-06-25,Travelers Championship,57,Daniel Summerhays,30.0,120,4
2017,2017-06-25,Travelers Championship,57,Kevin Tway,30.0,120,4
2017,2017-06-25,Travelers Championship,57,Boo Weekley,30.0,120,4
2017,2017-06-25,Travelers Championship,64,Keegan Bradley,30.25,121,4
2017,2017-06-25,Travelers Championship,64,Emiliano Grillo,30.25,121,4
2017,2017-06-25,Travelers Championship,66,William McGirt,30.5,122,4
2017,2017-06-25,Travelers Championship,66,Rory McIlroy,30.5,122,4
2017,2017-06-25,Travelers Championship,66,Nick Watney,30.5,122,4
2017,2017-06-25,Travelers Championship,69,Russell Knox,30.75,123,4
2017,2017-06-25,Travelers Championship,69,Marc Leishman,30.75,123,4
2017,2017-06-25,Travelers Championship,69,Ryan Palmer,30.75,123,4
2017,2017-06-25,Travelers Championship,72,Jason Kokrak,31.0,124,4
2017,2017-06-25,Travelers Championship,73,Rod Pampling,32.0,128,4
2017,2017-06-25,Travelers Championship,74,J.J. Henry,32.75,131,4
2017,2017-07-02,Quicken Loans National,1,Wyndham Clark,26.5,106,4
2017,2017-07-02,Quicken Loans National,2,Ryan Blaum,27.25,109,4
2017,2017-07-02,Quicken Loans National,2,Robert Garrigus,27.25,109,4
2017,2017-07-02,Quicken Loans National,2,Nick Taylor,27.25,109,4
2017,2017-07-02,Quicken Loans National,5,Sung Kang,27.5,110,4
2017,2017-07-02,Quicken Loans National,5,Martin Laird,27.5,110,4
2017,2017-07-02,Quicken Loans National,5,Andrew Loupe,27.5,110,4
2017,2017-07-02,Quicken Loans National,8,James Hahn,27.75,111,4
2017,2017-07-02,Quicken Loans National,8,Jonathan Randolph,27.75,111,4
2017,2017-07-02,Quicken Loans National,8,Patrick Rodgers,27.75,111,4
2017,2017-07-02,Quicken Loans National,8,Kevin Tway,27.75,111,4
2017,2017-07-02,Quicken Loans National,12,Tony Finau,28.0,112,4
2017,2017-07-02,Quicken Loans National,12,Marc Leishman,28.0,112,4
2017,2017-07-02,Quicken Loans National,12,Spencer Levin,28.0,112,4
2017,2017-07-02,Quicken Loans National,12,Curtis Luck,28.0,112,4
2017,2017-07-02,Quicken Loans National,12,Cameron Percy,28.0,112,4
2017,2017-07-02,Quicken Loans National,12,Tyrone Van Aswegen,28.0,112,4
2017,2017-07-02,Quicken Loans National,18,Byeong Hun An,28.25,113,4
2017,2017-07-02,Quicken Loans National,18,Bryson DeChambeau,28.25,113,4
2017,2017-07-02,Quicken Loans National,18,Brian Gay,28.25,113,4
2017,2017-07-02,Quicken Loans National,18,David Lingmerth,28.25,113,4
2017,2017-07-02,Quicken Loans National,22,Keegan Bradley,28.5,114,4
2017,2017-07-02,Quicken Loans National,22,Derek Fathauer,28.5,114,4
2017,2017-07-02,Quicken Loans National,22,Bill Haas,28.5,114,4
2017,2017-07-02,Quicken Loans National,22,Russell Henley,28.5,114,4
2017,2017-07-02,Quicken Loans National,22,Charles Howell III,28.5,114,4
2017,2017-07-02,Quicken Loans National,22,Peter Malnati,28.5,114,4
2017,2017-07-02,Quicken Loans National,22,Patrick Reed,28.5,114,4
2017,2017-07-02,Quicken Loans National,22,Ollie Schniederjans,28.5,114,4
2017,2017-07-02,Quicken Loans National,30,Rickie Fowler,28.75,115,4
2017,2017-07-02,Quicken Loans National,30,Lucas Glover,28.75,115,4
2017,2017-07-02,Quicken Loans National,30,Mackenzie Hughes,28.75,115,4
2017,2017-07-02,Quicken Loans National,30,Matt Jones,28.75,115,4
2017,2017-07-02,Quicken Loans National,30,Grayson Murray,28.75,115,4
2017,2017-07-02,Quicken Loans National,30,Nick Watney,28.75,115,4
2017,2017-07-02,Quicken Loans National,36,Wesley Bryan,29.0,116,4
2017,2017-07-02,Quicken Loans National,36,Martin Flores,29.0,116,4
2017,2017-07-02,Quicken Loans National,36,D.A. Points,29.0,116,4
2017,2017-07-02,Quicken Loans National,36,Tim Wilkinson,29.0,116,4
2017,2017-07-02,Quicken Loans National,40,Zac Blair,29.25,117,4
2017,2017-07-02,Quicken Loans National,40,Billy Hurley III,29.25,117,4
2017,2017-07-02,Quicken Loans National,40,Trey Mullinax,29.25,117,4
2017,2017-07-02,Quicken Loans National,40,Sam Saunders,29.25,117,4
2017,2017-07-02,Quicken Loans National,40,Robert Streb,29.25,117,4
2017,2017-07-02,Quicken Loans National,40,Kevin Streelman,29.25,117,4
2017,2017-07-02,Quicken Loans National,40,Hudson Swafford,29.25,117,4
2017,2017-07-02,Quicken Loans National,40,Vaughn Taylor,29.25,117,4
2017,2017-07-02,Quicken Loans National,40,Johnson Wagner,29.25,117,4
2017,2017-07-02,Quicken Loans National,49,Brandon Hagy,29.5,118,4
2017,2017-07-02,Quicken Loans National,49,J.J. Henry,29.5,118,4
2017,2017-07-02,Quicken Loans National,49,Danny Lee,29.5,118,4
2017,2017-07-02,Quicken Loans National,49,Seamus Power,29.5,118,4
2017,2017-07-02,Quicken Loans National,49,Scott Stallings,29.5,118,4
2017,2017-07-02,Quicken Loans National,49,Daniel Summerhays,29.5,118,4
2017,2017-07-02,Quicken Loans National,55,Harris English,29.75,119,4
2017,2017-07-02,Quicken Loans National,55,Ben Martin,29.75,119,4
2017,2017-07-02,Quicken Loans National,55,Kevin Na,29.75,119,4
2017,2017-07-02,Quicken Loans National,55,Geoff Ogilvy,29.75,119,4
2017,2017-07-02,Quicken Loans National,55,Xander Schauffele,29.75,119,4
2017,2017-07-02,Quicken Loans National,60,Ben Crane,30.0,120,4
2017,2017-07-02,Quicken Loans National,60,Billy Horschel,30.0,120,4
2017,2017-07-02,Quicken Loans National,60,Kelly Kraft,30.0,120,4
2017,2017-07-02,Quicken Loans National,60,Kyle Reifers,30.0,120,4
2017,2017-07-02,Quicken Loans National,60,Kyle Stanley,30.0,120,4
2017,2017-07-02,Quicken Loans National,65,Arjun Atwal,30.25,121,4
2017,2017-07-02,Quicken Loans National,65,Ricky Barnes,30.25,121,4
2017,2017-07-02,Quicken Loans National,65,Jason Gore,30.25,121,4
2017,2017-07-02,Quicken Loans National,68,Harold Varner III,30.5,122,4
2017,2017-07-02,Quicken Loans National,69,J.B. Holmes,30.75,123,4
2017,2017-07-02,Quicken Loans National,69,Michael Kim,30.75,123,4
2017,2017-07-02,Quicken Loans National,69,Shawn Stefani,30.75,123,4
2017,2017-07-02,Quicken Loans National,72,David Hearn,31.25,125,4
2017,2017-07-02,Quicken Loans National,72,Jason Kokrak,31.25,125,4
2017,2017-07-02,Quicken Loans National,74,Brett Stegmaier,31.75,127,4
2017,2017-07-09,The Greenbrier Classic,1,Ryan Blaum,26.25,105,4
2017,2017-07-09,The Greenbrier Classic,1,Seamus Power,26.25,105,4
2017,2017-07-09,The Greenbrier Classic,1,Patrick Reed,26.25,105,4
2017,2017-07-09,The Greenbrier Classic,4,"Ted Potter, Jr.",27.0,108,4
2017,2017-07-09,The Greenbrier Classic,5,J.B. Holmes,27.5,110,4
2017,2017-07-09,The Greenbrier Classic,5,Phil Mickelson,27.5,110,4
2017,2017-07-09,The Greenbrier Classic,7,Webb Simpson,27.75,111,4
2017,2017-07-09,The Greenbrier Classic,7,Robert Streb,27.75,111,4
2017,2017-07-09,The Greenbrier Classic,9,Russell Henley,28.0,112,4
2017,2017-07-09,The Greenbrier Classic,9,J.J. Spaun,28.0,112,4
2017,2017-07-09,The Greenbrier Classic,9,Camilo Villegas,28.0,112,4
2017,2017-07-09,The Greenbrier Classic,12,Brian Campbell,28.25,113,4
2017,2017-07-09,The Greenbrier Classic,12,Bryson DeChambeau,28.25,113,4
2017,2017-07-09,The Greenbrier Classic,12,David Hearn,28.25,113,4
2017,2017-07-09,The Greenbrier Classic,12,Kelly Kraft,28.25,113,4
2017,2017-07-09,The Greenbrier Classic,12,David Lingmerth,28.25,113,4
2017,2017-07-09,The Greenbrier Classic,12,Jonathan Randolph,28.25,113,4
2017,2017-07-09,The Greenbrier Classic,12,Rory Sabbatini,28.25,113,4
2017,2017-07-09,The Greenbrier Classic,19,Mark Anderson,28.5,114,4
2017,2017-07-09,The Greenbrier Classic,19,Brandon Hagy,28.5,114,4
2017,2017-07-09,The Greenbrier Classic,19,James Hahn,28.5,114,4
2017,2017-07-09,The Greenbrier Classic,19,Jamie Lovemark,28.5,114,4
2017,2017-07-09,The Greenbrier Classic,19,Joaquin Niemann,28.5,114,4
2017,2017-07-09,The Greenbrier Classic,19,Brett Stegmaier,28.5,114,4
2017,2017-07-09,The Greenbrier Classic,19,Chris Stroud,28.5,114,4
2017,2017-07-09,The Greenbrier Classic,19,Nick Watney,28.5,114,4
2017,2017-07-09,The Greenbrier Classic,27,Zac Blair,28.75,115,4
2017,2017-07-09,The Greenbrier Classic,27,Alex Cejka,28.75,115,4
2017,2017-07-09,The Greenbrier Classic,27,Stewart Cink,28.75,115,4
2017,2017-07-09,The Greenbrier Classic,27,Tommy Gainey,28.75,115,4
2017,2017-07-09,The Greenbrier Classic,27,Bubba Watson,28.75,115,4
2017,2017-07-09,The Greenbrier Classic,32,Roberto Castro,29.0,116,4
2017,2017-07-09,The Greenbrier Classic,32,Julián Etulain,29.0,116,4
2017,2017-07-09,The Greenbrier Classic,32,J.J. Henry,29.0,116,4
2017,2017-07-09,The Greenbrier Classic,32,Matt Jones,29.0,116,4
2017,2017-07-09,The Greenbrier Classic,32,Michael Kim,29.0,116,4
2017,2017-07-09,The Greenbrier Classic,32,Danny Lee,29.0,116,4
2017,2017-07-09,The Greenbrier Classic,32,Hunter Mahan,29.0,116,4
2017,2017-07-09,The Greenbrier Classic,32,Peter Malnati,29.0,116,4
2017,2017-07-09,The Greenbrier Classic,32,Sebastián Muñoz,29.0,116,4
2017,2017-07-09,The Greenbrier Classic,32,Geoff Ogilvy,29.0,116,4
2017,2017-07-09,The Greenbrier Classic,32,Kevin Streelman,29.0,116,4
2017,2017-07-09,The Greenbrier Classic,32,Nick Taylor,29.0,116,4
2017,2017-07-09,The Greenbrier Classic,44,Chad Campbell,29.25,117,4
2017,2017-07-09,The Greenbrier Classic,44,Bill Haas,29.25,117,4
2017,2017-07-09,The Greenbrier Classic,44,Mark Hubbard,29.25,117,4
2017,2017-07-09,The Greenbrier Classic,44,Davis Love III,29.25,117,4
2017,2017-07-09,The Greenbrier Classic,44,Curtis Luck,29.25,117,4
2017,2017-07-09,The Greenbrier Classic,49,Brian Gay,29.5,118,4
2017,2017-07-09,The Greenbrier Classic,49,Charles Howell III,29.5,118,4
2017,2017-07-09,The Greenbrier Classic,49,Ben Martin,29.5,118,4
2017,2017-07-09,The Greenbrier Classic,49,Xander Schauffele,29.5,118,4
2017,2017-07-09,The Greenbrier Classic,49,Jimmy Walker,29.5,118,4
2017,2017-07-09,The Greenbrier Classic,54,Keegan Bradley,29.75,119,4
2017,2017-07-09,The Greenbrier Classic,54,Tony Finau,29.75,119,4
2017,2017-07-09,The Greenbrier Classic,54,Patrick Rodgers,29.75,119,4
2017,2017-07-09,The Greenbrier Classic,54,Shawn Stefani,29.75,119,4
2017,2017-07-09,The Greenbrier Classic,58,Jonathan Byrd,30.0,120,4
2017,2017-07-09,The Greenbrier Classic,58,Graham DeLaet,30.0,120,4
2017,2017-07-09,The Greenbrier Classic,58,Mackenzie Hughes,30.0,120,4
2017,2017-07-09,The Greenbrier Classic,58,Smylie Kaufman,30.0,120,4
2017,2017-07-09,The Greenbrier Classic,58,Scott Stallings,30.0,120,4
2017,2017-07-09,The Greenbrier Classic,63,Ryan Brehm,30.25,121,4
2017,2017-07-09,The Greenbrier Classic,63,John Huh,30.25,121,4
2017,2017-07-09,The Greenbrier Classic,63,Daniel Obremski,30.25,121,4
2017,2017-07-09,The Greenbrier Classic,66,Tyrone Van Aswegen,30.5,122,4
2017,2017-07-09,The Greenbrier Classic,66,Harold Varner III,30.5,122,4
2017,2017-07-09,The Greenbrier Classic,68,Harris English,30.75,123,4
2017,2017-07-09,The Greenbrier Classic,68,Martin Flores,30.75,123,4
2017,2017-07-09,The Greenbrier Classic,68,Robert Garrigus,30.75,123,4
2017,2017-07-09,The Greenbrier Classic,68,Trey Mullinax,30.75,123,4
2017,2017-07-09,The Greenbrier Classic,72,Gary Woodland,31.0,124,4
2017,2017-07-09,The Greenbrier Classic,73,C.T. Pan,31.25,125,4
2017,2017-07-09,The Greenbrier Classic,74,Hudson Swafford,32.0,128,4
2017,2017-07-16,John Deere Classic,1,Wesley Bryan,26.0,104,4
2017,2017-07-16,John Deere Classic,2,Patton Kizzire,26.5,106,4
2017,2017-07-16,John Deere Classic,2,Peter Malnati,26.5,106,4
2017,2017-07-16,John Deere Classic,2,Andres Romero,26.5,106,4
2017,2017-07-16,John Deere Classic,5,Kevin Tway,26.75,107,4
2017,2017-07-16,John Deere Classic,6,Brian Campbell,27.0,108,4
2017,2017-07-16,John Deere Classic,7,Morgan Hoffmann,27.25,109,4
2017,2017-07-16,John Deere Classic,8,J.T. Poston,27.5,110,4
2017,2017-07-16,John Deere Classic,8,Rory Sabbatini,27.5,110,4
2017,2017-07-16,John Deere Classic,8,Vaughn Taylor,27.5,110,4
2017,2017-07-16,John Deere Classic,8,Cameron Tringale,27.5,110,4
2017,2017-07-16,John Deere Classic,8,Y.E. Yang,27.5,110,4
2017,2017-07-16,John Deere Classic,13,Stuart Appleby,27.75,111,4
2017,2017-07-16,John Deere Classic,13,Daniel Berger,27.75,111,4
2017,2017-07-16,John Deere Classic,13,Scott Brown,27.75,111,4
2017,2017-07-16,John Deere Classic,13,Daniel Summerhays,27.75,111,4
2017,2017-07-16,John Deere Classic,17,Ricky Barnes,28.0,112,4
2017,2017-07-16,John Deere Classic,17,J.J. Henry,28.0,112,4
2017,2017-07-16,John Deere Classic,17,Sam Saunders,28.0,112,4
2017,2017-07-16,John Deere Classic,20,Bud Cauley,28.25,113,4
2017,2017-07-16,John Deere Classic,20,Jamie Lovemark,28.25,113,4
2017,2017-07-16,John Deere Classic,20,Steve Stricker,28.25,113,4
2017,2017-07-16,John Deere Classic,23,Greg Chalmers,28.5,114,4
2017,2017-07-16,John Deere Classic,23,Bryson DeChambeau,28.5,114,4
2017,2017-07-16,John Deere Classic,23,Chesson Hadley,28.5,114,4
2017,2017-07-16,John Deere Classic,23,Billy Hurley III,28.5,114,4
2017,2017-07-16,John Deere Classic,23,Ben Martin,28.5,114,4
2017,2017-07-16,John Deere Classic,23,Trey Mullinax,28.5,114,4
2017,2017-07-16,John Deere Classic,23,Cameron Percy,28.5,114,4
2017,2017-07-16,John Deere Classic,23,Patrick Rodgers,28.5,114,4
2017,2017-07-16,John Deere Classic,23,Tyrone Van Aswegen,28.5,114,4
2017,2017-07-16,John Deere Classic,23,Richy Werenski,28.5,114,4
2017,2017-07-16,John Deere Classic,33,Jonathan Byrd,28.75,115,4
2017,2017-07-16,John Deere Classic,33,Chad Campbell,28.75,115,4
2017,2017-07-16,John Deere Classic,33,K.J. Choi,28.75,115,4
2017,2017-07-16,John Deere Classic,33,Derek Fathauer,28.75,115,4
2017,2017-07-16,John Deere Classic,33,Sam Horsfield,28.75,115,4
2017,2017-07-16,John Deere Classic,33,Troy Merritt,28.75,115,4
2017,2017-07-16,John Deere Classic,33,Seamus Power,28.75,115,4
